32,2,10,0.49322,1.3e+08
32,2,15,0.49229,1.3e+08
32,2,20,0.49193,1.3e+08
32,2,25,0.4918,1.3e+08
32,2,30,0.49176,1.3e+08
32,4,10,0.49322,1.2e+08
32,4,15,0.49225,1.2e+08
32,4,20,0.49178,1.2e+08
32,4,25,0.49137,1.2e+08
32,4,30,0.49144,1.2e+08
32,8,10,0.42082,1e+08
32,8,15,0.41255,1e+08
32,8,20,0.40868,1e+08
32,8,25,0.40729,1e+08
32,8,30,0.40664,1e+08
64,2,10,0.48332,1.35e+08
64,2,15,0.48093,1.35e+08
64,2,20,0.47997,1.35e+08
64,2,25,0.47963,1.35e+08
64,2,30,0.47947,1.35e+08
64,4,10,0.479,1.3e+08
64,4,15,0.47581,1.3e+08
64,4,20,0.47438,1.3e+08
64,4,25,0.47391,1.3e+08
64,4,30,0.47374,1.3e+08
64,8,10,0.42081,1.2e+08
64,8,15,0.41178,1.2e+08
64,8,20,0.40751,1.2e+08
64,8,25,0.40595,1.2e+08
64,8,30,0.40535,1.2e+08
64,16,10,0.33805,1e+08
64,16,15,0.30194,1e+08
64,16,20,0.28064,1e+08
64,16,25,0.27081,1e+08
64,16,30,0.267,1e+08
128,2,10,0.42846,1.375e+08
128,2,15,0.41786,1.375e+08
128,2,20,0.41208,1.375e+08
128,2,25,0.40932,1.375e+08
128,2,30,0.40833,1.375e+08
128,4,10,0.3485,1.35e+08
128,4,15,0.31458,1.35e+08
128,4,20,0.29326,1.35e+08
128,4,25,0.28234,1.35e+08
128,4,30,0.27801,1.35e+08
128,8,10,0.28909,1.3e+08
128,8,15,0.22583,1.3e+08
128,8,20,0.17942,1.3e+08
128,8,25,0.15337,1.3e+08
128,8,30,0.14295,1.3e+08
128,16,10,0.27021,1.2e+08
128,16,15,0.19064,1.2e+08
128,16,20,0.12565,1.2e+08
128,16,25,0.084841,1.2e+08
128,16,30,0.067279,1.2e+08
128,32,10,0.30433,1e+08
128,32,15,0.23375,1e+08
128,32,20,0.17236,1e+08
128,32,25,0.12948,1e+08
128,32,30,0.10665,1e+08
256,2,10,0.34814,1.3875e+08
256,2,15,0.32276,1.3875e+08
256,2,20,0.30795,1.3875e+08
256,2,25,0.30069,1.3875e+08
256,2,30,0.29772,1.3875e+08
256,4,10,0.31256,1.375e+08
256,4,15,0.26961,1.375e+08
256,4,20,0.2425,1.375e+08
256,4,25,0.2285,1.375e+08
256,4,30,0.22278,1.375e+08
256,8,10,0.2798,1.35e+08
256,8,15,0.20893,1.35e+08
256,8,20,0.1551,1.35e+08
256,8,25,0.12381,1.35e+08
256,8,30,0.11167,1.35e+08
256,16,10,0.26811,1.3e+08
256,16,15,0.18383,1.3e+08
256,16,20,0.11157,1.3e+08
256,16,25,0.062924,1.3e+08
256,16,30,0.042272,1.3e+08
256,32,10,0.26558,1.2e+08
256,32,15,0.17924,1.2e+08
256,32,20,0.10219,1.2e+08
256,32,25,0.047292,1.2e+08
256,32,30,0.021264,1.2e+08
256,64,10,0.30518,1e+08
256,64,15,0.23394,1e+08
256,64,20,0.17023,1e+08
256,64,25,0.12361,1e+08
256,64,30,0.099146,1e+08
512,2,10,0.34752,1.3938e+08
512,2,15,0.32154,1.3938e+08
512,2,20,0.30633,1.3938e+08
512,2,25,0.29861,1.3938e+08
512,2,30,0.29541,1.3938e+08
512,4,10,0.31211,1.3875e+08
512,4,15,0.26817,1.3875e+08
512,4,20,0.24023,1.3875e+08
512,4,25,0.2258,1.3875e+08
512,4,30,0.21989,1.3875e+08
512,8,10,0.27998,1.375e+08
512,8,15,0.20848,1.375e+08
512,8,20,0.1538,1.375e+08
512,8,25,0.12169,1.375e+08
512,8,30,0.10907,1.375e+08
512,16,10,0.26825,1.35e+08
512,16,15,0.18422,1.35e+08
512,16,20,0.11139,1.35e+08
512,16,25,0.062267,1.35e+08
512,16,30,0.041217,1.35e+08
512,32,10,0.26593,1.3e+08
512,32,15,0.17952,1.3e+08
512,32,20,0.10227,1.3e+08
512,32,25,0.046905,1.3e+08
512,32,30,0.020574,1.3e+08
512,64,10,0.26522,1.2e+08
512,64,15,0.17858,1.2e+08
512,64,20,0.10078,1.2e+08
512,64,25,0.044175,1.2e+08
512,64,30,0.016363,1.2e+08
512,128,10,0.30623,1e+08
512,128,15,0.2357,1e+08
512,128,20,0.17295,1e+08
