32,2,10,0.48532,8.125e+07
32,2,15,0.48308,8.125e+07
32,2,20,0.48227,8.125e+07
32,2,25,0.48192,8.125e+07
32,2,30,0.48179,8.125e+07
32,4,10,0.48393,7.5e+07
32,4,15,0.48156,7.5e+07
32,4,20,0.48049,7.5e+07
32,4,25,0.48008,7.5e+07
32,4,30,0.47991,7.5e+07
32,8,10,0.37123,6.25e+07
32,8,15,0.35883,6.25e+07
32,8,20,0.35333,6.25e+07
32,8,25,0.3512,6.25e+07
32,8,30,0.35052,6.25e+07
64,2,10,0.46852,8.4375e+07
64,2,15,0.46403,8.4375e+07
64,2,20,0.4622,8.4375e+07
64,2,25,0.46181,8.4375e+07
64,2,30,0.46161,8.4375e+07
64,4,10,0.46098,8.125e+07
64,4,15,0.45511,8.125e+07
64,4,20,0.45264,8.125e+07
64,4,25,0.45172,8.125e+07
64,4,30,0.45147,8.125e+07
64,8,10,0.37002,7.5e+07
64,8,15,0.35598,7.5e+07
64,8,20,0.3495,7.5e+07
64,8,25,0.34704,7.5e+07
64,8,30,0.34623,7.5e+07
64,16,10,0.25538,6.25e+07
64,16,15,0.21067,6.25e+07
64,16,20,0.18707,6.25e+07
64,16,25,0.17703,6.25e+07
64,16,30,0.17339,6.25e+07
128,2,10,0.38321,8.5938e+07
128,2,15,0.36932,8.5938e+07
128,2,20,0.36247,8.5938e+07
128,2,25,0.35988,8.5938e+07
128,2,30,0.35899,8.5938e+07
128,4,10,0.26893,8.4375e+07
128,4,15,0.23011,8.4375e+07
128,4,20,0.21084,8.4375e+07
128,4,25,0.20394,8.4375e+07
128,4,30,0.20166,8.4375e+07
128,8,10,0.18914,8.125e+07
128,8,15,0.12329,8.125e+07
128,8,20,0.091639,8.125e+07
128,8,25,0.080633,8.125e+07
128,8,30,0.077035,8.125e+07
128,16,10,0.16546,7.5e+07
128,16,15,0.085896,7.5e+07
128,16,20,0.044379,7.5e+07
128,16,25,0.029072,7.5e+07
128,16,30,0.024202,7.5e+07
128,32,10,0.21541,6.25e+07
128,32,15,0.14555,6.25e+07
128,32,20,0.10611,6.25e+07
128,32,25,0.087342,6.25e+07
128,32,30,0.077239,6.25e+07
256,2,10,0.26924,8.6719e+07
256,2,15,0.23979,8.6719e+07
256,2,20,0.22651,8.6719e+07
256,2,25,0.22174,8.6719e+07
256,2,30,0.22024,8.6719e+07
256,4,10,0.2187,8.5938e+07
256,4,15,0.17066,8.5938e+07
256,4,20,0.14838,8.5938e+07
256,4,25,0.14029,8.5938e+07
256,4,30,0.1376,8.5938e+07
256,8,10,0.17683,8.4375e+07
256,8,15,0.10444,8.4375e+07
256,8,20,0.068645,8.4375e+07
256,8,25,0.055981,8.4375e+07
256,8,30,0.051786,8.4375e+07
256,16,10,0.16247,8.125e+07
256,16,15,0.079258,8.125e+07
256,16,20,0.036032,8.125e+07
256,16,25,0.020431,8.125e+07
256,16,30,0.015806,8.125e+07
256,32,10,0.15952,7.5e+07
256,32,15,0.074528,7.5e+07
256,32,20,0.028722,7.5e+07
256,32,25,0.011057,7.5e+07
256,32,30,0.0054859,7.5e+07
256,64,10,0.2175,6.25e+07
256,64,15,0.14797,6.25e+07
256,64,20,0.11009,6.25e+07
256,64,25,0.093271,6.25e+07
256,64,30,0.084676,6.25e+07
512,2,10,0.26777,8.7109e+07
512,2,15,0.23792,8.7109e+07
512,2,20,0.22431,8.7109e+07
512,2,25,0.21965,8.7109e+07
512,2,30,0.21813,8.7109e+07
512,4,10,0.21817,8.6719e+07
512,4,15,0.16909,8.6719e+07
512,4,20,0.14628,8.6719e+07
512,4,25,0.13815,8.6719e+07
512,4,30,0.13559,8.6719e+07
512,8,10,0.17685,8.5938e+07
512,8,15,0.10371,8.5938e+07
512,8,20,0.067465,8.5938e+07
512,8,25,0.054639,8.5938e+07
512,8,30,0.050454,8.5938e+07
512,16,10,0.16261,8.4375e+07
512,16,15,0.079422,8.4375e+07
512,16,20,0.035785,8.4375e+07
512,16,25,0.019919,8.4375e+07
512,16,30,0.015304,8.4375e+07
512,32,10,0.15969,8.125e+07
512,32,15,0.074458,8.125e+07
512,32,20,0.028468,8.125e+07
512,32,25,0.0107,8.125e+07
512,32,30,0.005161,8.125e+07
512,64,10,0.15903,7.5e+07
512,64,15,0.073596,7.5e+07
512,64,20,0.027244,7.5e+07
512,64,25,0.0089807,7.5e+07
512,64,30,0.0030199,7.5e+07
512,128,10,0.21897,6.25e+07
512,128,15,0.15057,6.25e+07
512,128,20,0.11387,6.25e+07
512,128,25,0.098868,6.25e+07
512,128,30,0.092437,6.25e+07
1024,2,10,0.26837,8.7305e+07
1024,2,15,0.23804,8.7305e+07
1024,2,20,0.22438,8.7305e+07
1024,2,25,0.21944,8.7305e+07
1024,2,30,0.21781,8.7305e+07
1024,4,10,0.21748,8.7109e+07
1024,4,15,0.16848,8.7109e+07
1024,4,20,0.14568,8.7109e+07
1024,4,25,0.13749,8.7109e+07
1024,4,30,0.13482,8.7109e+07
1024,8,10,0.17681,8.6719e+07
1024,8,15,0.10357,8.6719e+07
1024,8,20,0.067032,8.6719e+07
1024,8,25,0.054193,8.6719e+07
1024,8,30,0.049962,8.6719e+07
1024,16,10,0.16258,8.5938e+07
1024,16,15,0.07937,8.5938e+07
1024,16,20,0.035705,8.5938e+07
1024,16,25,0.019868,8.5938e+07
1024,16,30,0.015075,8.5938e+07
1024,32,10,0.16016,8.4375e+07
1024,32,15,0.074805,8.4375e+07
1024,32,20,0.028671,8.4375e+07
1024,32,25,0.010895,8.4375e+07
1024,32,30,0.0052434,8.4375e+07
1024,64,10,0.15929,8.125e+07
1024,64,15,0.073733,8.125e+07
1024,64,20,0.027256,8.125e+07
1024,64,25,0.0089575,8.125e+07
1024,64,30,0.0029862,8.125e+07
1024,128,10,0.15932,7.5e+07
1024,128,15,0.073397,7.5e+07
1024,128,20,0.026995,7.5e+07
1024,128,25,0.0087049,7.5e+07
1024,128,30,0.0026357,7.5e+07
1024,256,10,0.22124,6.25e+07
1024,256,15,0.15323,6.25e+07
1024,256,20,0.11699,6.25e+07
1024,256,25,0.10271,6.25e+07
1024,256,30,0.097442,6.25e+07
2048,2,10,0.26689,8.7402e+07
2048,2,15,0.2369,8.7402e+07
2048,2,20,0.22349,8.7402e+07
2048,2,25,0.21891,8.7402e+07
2048,2,30,0.21747,8.7402e+07
2048,4,10,0.21824,8.7305e+07
2048,4,15,0.16911,8.7305e+07
2048,4,20,0.14565,8.7305e+07
2048,4,25,0.13738,8.7305e+07
2048,4,30,0.13461,8.7305e+07
2048,8,10,0.17758,8.7109e+07
2048,8,15,0.10404,8.7109e+07
2048,8,20,0.06713,8.7109e+07
2048,8,25,0.053964,8.7109e+07
2048,8,30,0.049673,8.7109e+07
2048,16,10,0.16287,8.6719e+07
2048,16,15,0.079622,8.6719e+07
2048,16,20,0.035816,8.6719e+07
