32,2,10,0.49012,1.1375e+08
32,2,15,0.4886,1.1375e+08
32,2,20,0.48806,1.1375e+08
32,2,25,0.48802,1.1375e+08
32,2,30,0.48794,1.1375e+08
32,4,10,0.48905,1.05e+08
32,4,15,0.48721,1.05e+08
32,4,20,0.48677,1.05e+08
32,4,25,0.48665,1.05e+08
32,4,30,0.48661,1.05e+08
32,8,10,0.41002,8.75e+07
32,8,15,0.40081,8.75e+07
32,8,20,0.39665,8.75e+07
32,8,25,0.39488,8.75e+07
32,8,30,0.39424,8.75e+07
64,2,10,0.47826,1.1813e+08
64,2,15,0.47492,1.1813e+08
64,2,20,0.47369,1.1813e+08
64,2,25,0.47319,1.1813e+08
64,2,30,0.47302,1.1813e+08
64,4,10,0.47276,1.1375e+08
64,4,15,0.4688,1.1375e+08
64,4,20,0.46701,1.1375e+08
64,4,25,0.46638,1.1375e+08
64,4,30,0.46628,1.1375e+08
64,8,10,0.40898,1.05e+08
64,8,15,0.39907,1.05e+08
64,8,20,0.39448,1.05e+08
64,8,25,0.3924,1.05e+08
64,8,30,0.39166,1.05e+08
64,16,10,0.31816,8.75e+07
64,16,15,0.27783,8.75e+07
64,16,20,0.25484,8.75e+07
64,16,25,0.24455,8.75e+07
64,16,30,0.2406,8.75e+07
128,2,10,0.41606,1.2031e+08
128,2,15,0.40448,1.2031e+08
128,2,20,0.39798,1.2031e+08
128,2,25,0.39491,1.2031e+08
128,2,30,0.39362,1.2031e+08
128,4,10,0.32985,1.1813e+08
128,4,15,0.29361,1.1813e+08
128,4,20,0.27145,1.1813e+08
128,4,25,0.26096,1.1813e+08
128,4,30,0.25701,1.1813e+08
128,8,10,0.26473,1.1375e+08
128,8,15,0.19778,1.1375e+08
128,8,20,0.15193,1.1375e+08
128,8,25,0.13021,1.1375e+08
128,8,30,0.12286,1.1375e+08
128,16,10,0.24335,1.05e+08
128,16,15,0.15945,1.05e+08
128,16,20,0.095833,1.05e+08
128,16,25,0.062583,1.05e+08
128,16,30,0.050726,1.05e+08
128,32,10,0.28092,8.75e+07
128,32,15,0.20677,8.75e+07
128,32,20,0.14702,8.75e+07
128,32,25,0.1114,8.75e+07
128,32,30,0.094252,8.75e+07
256,2,10,0.33102,1.2141e+08
256,2,15,0.30379,1.2141e+08
