32,2,10,0.48956,6.5e+07
32,2,15,0.48796,6.5e+07
32,2,20,0.48744,6.5e+07
32,2,25,0.48736,6.5e+07
32,2,30,0.48728,6.5e+07
32,4,10,0.48894,6e+07
32,4,15,0.4873,6e+07
32,4,20,0.48645,6e+07
32,4,25,0.48614,6e+07
32,4,30,0.48594,6e+07
32,8,10,0.34332,5e+07
32,8,15,0.32892,5e+07
32,8,20,0.32245,5e+07
32,8,25,0.31985,5e+07
32,8,30,0.31895,5e+07
64,2,10,0.47237,6.75e+07
64,2,15,0.46921,6.75e+07
64,2,20,0.46803,6.75e+07
64,2,25,0.46769,6.75e+07
64,2,30,0.46765,6.75e+07
64,4,10,0.46316,6.5e+07
64,4,15,0.45882,6.5e+07
64,4,20,0.45683,6.5e+07
64,4,25,0.45603,6.5e+07
64,4,30,0.45586,6.5e+07
64,8,10,0.34215,6e+07
64,8,15,0.32664,6e+07
64,8,20,0.31962,6e+07
64,8,25,0.31688,6e+07
64,8,30,0.31588,6e+07
64,16,10,0.20985,5e+07
64,16,15,0.16664,5e+07
64,16,20,0.14625,5e+07
64,16,25,0.1385,5e+07
64,16,30,0.13594,5e+07
128,2,10,0.36578,6.875e+07
128,2,15,0.35316,6.875e+07
128,2,20,0.3476,6.875e+07
128,2,25,0.34571,6.875e+07
128,2,30,0.34497,6.875e+07
128,4,10,0.22582,6.75e+07
128,4,15,0.1908,6.75e+07
128,4,20,0.17627,6.75e+07
128,4,25,0.17095,6.75e+07
128,4,30,0.16911,6.75e+07
128,8,10,0.1377,6.5e+07
128,8,15,0.083986,6.5e+07
128,8,20,0.062401,6.5e+07
128,8,25,0.05506,6.5e+07
128,8,30,0.052674,6.5e+07
128,16,10,0.11413,6e+07
128,16,15,0.05178,6e+07
128,16,20,0.025568,6e+07
128,16,25,0.016546,6e+07
128,16,30,0.013765,6e+07
128,32,10,0.17282,5e+07
128,32,15,0.11814,5e+07
128,32,20,0.091653,5e+07
128,32,25,0.078532,5e+07
128,32,30,0.070328,5e+07
256,2,10,0.22326,6.9375e+07
256,2,15,0.19564,6.9375e+07
256,2,20,0.18471,6.9375e+07
256,2,25,0.18104,6.9375e+07
256,2,30,0.17993,6.9375e+07
256,4,10,0.16722,6.875e+07
256,4,15,0.12447,6.875e+07
256,4,20,0.10768,6.875e+07
256,4,25,0.10198,6.875e+07
256,4,30,0.10027,6.875e+07
256,8,10,0.12528,6.75e+07
256,8,15,0.066787,6.75e+07
256,8,20,0.043114,6.75e+07
256,8,25,0.034895,6.75e+07
256,8,30,0.0323,6.75e+07
256,16,10,0.1114,6.5e+07
256,16,15,0.047334,6.5e+07
256,16,20,0.020901,6.5e+07
256,16,25,0.012148,6.5e+07
256,16,30,0.0096969,6.5e+07
256,32,10,0.10835,6e+07
256,32,15,0.043237,6e+07
256,32,20,0.015534,6e+07
256,32,25,0.006009,6e+07
256,32,30,0.0031934,6e+07
256,64,10,0.17533,5e+07
256,64,15,0.1223,5e+07
256,64,20,0.098387,5e+07
256,64,25,0.087461,5e+07
256,64,30,0.08073,5e+07
512,2,10,0.2216,6.9688e+07
512,2,15,0.19369,6.9688e+07
512,2,20,0.18277,6.9688e+07
512,2,25,0.17913,6.9688e+07
512,2,30,0.17799,6.9688e+07
512,4,10,0.16685,6.9375e+07
512,4,15,0.12342,6.9375e+07
512,4,20,0.10638,6.9375e+07
512,4,25,0.10068,6.9375e+07
512,4,30,0.098957,6.9375e+07
512,8,10,0.12524,6.875e+07
512,8,15,0.066145,6.875e+07
512,8,20,0.042359,6.875e+07
512,8,25,0.034176,6.875e+07
512,8,30,0.031581,6.875e+07
512,16,10,0.11152,6.75e+07
512,16,15,0.047345,6.75e+07
512,16,20,0.020678,6.75e+07
512,16,25,0.011919,6.75e+07
512,16,30,0.0094289,6.75e+07
512,32,10,0.1085,6.5e+07
512,32,15,0.043225,6.5e+07
512,32,20,0.015449,6.5e+07
512,32,25,0.0057583,6.5e+07
512,32,30,0.0029189,6.5e+07
512,64,10,0.10797,6e+07
512,64,15,0.042464,6e+07
512,64,20,0.014403,6e+07
512,64,25,0.0045376,6e+07
512,64,30,0.0015797,6e+07
512,128,10,0.17762,5e+07
512,128,15,0.12593,5e+07
512,128,20,0.10341,5e+07
512,128,25,0.094407,5e+07
512,128,30,0.089936,5e+07
1024,2,10,0.22224,6.9844e+07
